consume,end_time,index,length,link,start_time,norm_start_time,day_start_time,day_start_date
3.82,2016-10-07 07:37:56.820,92495,118,121,2016-10-07 07:37:53.000,2016-10-07 07:20:00.000,07:20:00,2016-10-07
9.05,2016-10-07 07:40:43.050,92498,144,113,2016-10-07 07:40:34.000,2016-10-07 07:40:00.000,07:40:00,2016-10-07
0.33,2016-10-07 07:42:36.330,92504,6,120,2016-10-07 07:42:36.000,2016-10-07 07:40:00.000,07:40:00,2016-10-07
3.32,2016-10-07 07:46:25.320,92509,109,110,2016-10-07 07:46:22.000,2016-10-07 07:40:00.000,07:40:00,2016-10-07
1.22,2016-10-07 07:46:29.220,92509,40,108,2016-10-07 07:46:28.000,2016-10-07 07:40:00.000,07:40:00,2016-10-07
5.99,2016-10-07 07:46:47.990,92509,197,122,2016-10-07 07:46:42.000,2016-10-07 07:40:00.000,07:40:00,2016-10-07
6.37,2016-10-07 08:21:55.370,92547,197,122,2016-10-07 08:21:49.000,2016-10-07 08:20:00.000,08:20:00,2016-10-07
4.47,2016-10-07 08:20:49.470,92551,78,105,2016-10-07 08:20:45.000,2016-10-07 08:20:00.000,08:20:00,2016-10-07
5.19,2016-10-07 08:24:57.190,92555,144,113,2016-10-07 08:24:52.000,2016-10-07 08:20:00.000,08:20:00,2016-10-07
0.28,2016-10-07 08:34:44.280,92576,9,119,2016-10-07 08:34:44.000,2016-10-07 08:20:00.000,08:20:00,2016-10-07
6.18,2016-10-07 08:34:50.180,92576,198,114,2016-10-07 08:34:44.000,2016-10-07 08:20:00.000,08:20:00,2016-10-07
6.15,2016-10-07 08:35:03.150,92576,197,122,2016-10-07 08:34:57.000,2016-10-07 08:20:00.000,08:20:00,2016-10-07
2.57,2016-10-07 08:36:09.570,92580,107,115,2016-10-07 08:36:07.000,2016-10-07 08:20:00.000,08:20:00,2016-10-07
3.15,2016-10-07 08:36:12.150,92580,131,102,2016-10-07 08:36:09.000,2016-10-07 08:20:00.000,08:20:00,2016-10-07
9.6,2016-10-07 08:40:24.600,92590,136,117,2016-10-07 08:40:15.000,2016-10-07 08:40:00.000,08:40:00,2016-10-07
11.96,2016-10-07 08:41:45.960,92592,197,122,2016-10-07 08:41:34.000,2016-10-07 08:40:00.000,08:40:00,2016-10-07
12.75,2016-10-07 08:58:54.750,92620,180,116,2016-10-07 08:58:42.000,2016-10-07 08:40:00.000,08:40:00,2016-10-07
5.92,2016-10-07 09:05:35.920,92637,135,109,2016-10-07 09:05:30.000,2016-10-07 09:00:00.000,09:00:00,2016-10-07
12.85,2016-10-07 09:05:48.850,92637,293,104,2016-10-07 09:05:36.000,2016-10-07 09:00:00.000,09:00:00,2016-10-07
3.46,2016-10-07 09:07:31.460,92641,107,115,2016-10-07 09:07:28.000,2016-10-07 09:00:00.000,09:00:00,2016-10-07
16.69,2016-10-07 09:09:27.690,92641,180,116,2016-10-07 09:09:11.000,2016-10-07 09:00:00.000,09:00:00,2016-10-07
17.04,2016-10-07 09:14:02.040,92652,197,122,2016-10-07 09:13:45.000,2016-10-07 09:00:00.000,09:00:00,2016-10-07
8.27,2016-10-07 09:16:28.270,92660,131,102,2016-10-07 09:16:20.000,2016-10-07 09:00:00.000,09:00:00,2016-10-07
6.73,2016-10-07 09:34:08.730,92693,135,109,2016-10-07 09:34:02.000,2016-10-07 09:20:00.000,09:20:00,2016-10-07
12.03,2016-10-07 09:35:03.030,92693,180,116,2016-10-07 09:34:51.000,2016-10-07 09:20:00.000,09:20:00,2016-10-07
18.41,2016-10-07 09:45:43.410,92715,206,118,2016-10-07 09:45:25.000,2016-10-07 09:40:00.000,09:40:00,2016-10-07
0.47,2016-10-07 09:46:17.470,92716,9,119,2016-10-07 09:46:17.000,2016-10-07 09:40:00.000,09:40:00,2016-10-07
6.41,2016-10-07 09:53:59.410,92734,135,109,2016-10-07 09:53:53.000,2016-10-07 09:40:00.000,09:40:00,2016-10-07
15.14,2016-10-07 09:54:15.140,92734,293,104,2016-10-07 09:54:00.000,2016-10-07 09:40:00.000,09:40:00,2016-10-07
0.68,2016-10-07 10:04:54.680,92750,15,106,2016-10-07 10:04:54.000,2016-10-07 10:00:00.000,10:00:00,2016-10-07
13.89,2016-10-07 10:10:58.890,92761,199,112,2016-10-07 10:10:45.000,2016-10-07 10:00:00.000,10:00:00,2016-10-07
6.15,2016-10-07 10:10:37.150,92764,109,110,2016-10-07 10:10:31.000,2016-10-07 10:00:00.000,10:00:00,2016-10-07
6.86,2016-10-07 10:19:48.860,92791,135,109,2016-10-07 10:19:42.000,2016-10-07 10:00:00.000,10:00:00,2016-10-07
6.91,2016-10-07 10:36:44.910,92807,118,121,2016-10-07 10:36:38.000,2016-10-07 10:20:00.000,10:20:00,2016-10-07
3.66,2016-10-07 10:38:17.660,92812,109,110,2016-10-07 10:38:14.000,2016-10-07 10:20:00.000,10:20:00,2016-10-07
0.49,2016-10-07 10:42:16.490,92813,15,106,2016-10-07 10:42:16.000,2016-10-07 10:40:00.000,10:40:00,2016-10-07
2.03,2016-10-07 10:56:59.030,92841,58,100,2016-10-07 10:56:57.000,2016-10-07 10:40:00.000,10:40:00,2016-10-07
6.81,2016-10-07 10:59:54.810,92844,144,113,2016-10-07 10:59:48.000,2016-10-07 10:40:00.000,10:40:00,2016-10-07
1.06,2016-10-07 11:00:45.060,92845,15,106,2016-10-07 11:00:44.000,2016-10-07 11:00:00.000,11:00:00,2016-10-07
10.21,2016-10-07 11:00:55.210,92845,144,113,2016-10-07 11:00:45.000,2016-10-07 11:00:00.000,11:00:00,2016-10-07
7.83,2016-10-07 11:02:06.830,92848,197,122,2016-10-07 11:01:59.000,2016-10-07 11:00:00.000,11:00:00,2016-10-07
13.6,2016-10-07 11:13:16.600,92865,144,113,2016-10-07 11:13:03.000,2016-10-07 11:00:00.000,11:00:00,2016-10-07
7.66,2016-10-07 11:20:09.660,92874,136,117,2016-10-07 11:20:02.000,2016-10-07 11:20:00.000,11:20:00,2016-10-07
4.7,2016-10-07 11:36:08.700,92907,109,110,2016-10-07 11:36:04.000,2016-10-07 11:20:00.000,11:20:00,2016-10-07
3.84,2016-10-07 11:40:06.840,92915,109,110,2016-10-07 11:40:03.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
2.08,2016-10-07 11:40:08.080,92915,59,123,2016-10-07 11:40:06.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
1.2,2016-10-07 11:40:10.200,92915,34,107,2016-10-07 11:40:09.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
1.41,2016-10-07 11:40:11.410,92915,40,108,2016-10-07 11:40:10.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
0.32,2016-10-07 11:40:11.320,92915,9,119,2016-10-07 11:40:11.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
6.97,2016-10-07 11:40:17.970,92915,198,114,2016-10-07 11:40:11.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
7.25,2016-10-07 11:40:25.250,92915,206,118,2016-10-07 11:40:18.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
6.93,2016-10-07 11:40:32.930,92915,197,122,2016-10-07 11:40:26.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
5.32,2016-10-07 11:51:51.320,92932,109,110,2016-10-07 11:51:46.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
0.29,2016-10-07 11:51:58.290,92932,6,120,2016-10-07 11:51:58.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
0.7,2016-10-07 11:58:43.700,92942,15,106,2016-10-07 11:58:43.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
6.72,2016-10-07 11:58:49.720,92942,144,113,2016-10-07 11:58:43.000,2016-10-07 11:40:00.000,11:40:00,2016-10-07
0.45,2016-10-07 12:03:20.450,92953,6,120,2016-10-07 12:03:20.000,2016-10-07 12:00:00.000,12:00:00,2016-10-07
3.85,2016-10-07 12:05:09.850,92956,78,105,2016-10-07 12:05:06.000,2016-10-07 12:00:00.000,12:00:00,2016-10-07
0.35,2016-10-07 12:12:31.350,92969,6,120,2016-10-07 12:12:31.000,2016-10-07 12:00:00.000,12:00:00,2016-10-07
5.83,2016-10-07 12:14:04.830,92972,78,105,2016-10-07 12:13:59.000,2016-10-07 12:00:00.000,12:00:00,2016-10-07
4.14,2016-10-07 12:14:08.140,92972,58,100,2016-10-07 12:14:04.000,2016-10-07 12:00:00.000,12:00:00,2016-10-07
1.0,2016-10-07 12:15:53.000,92975,15,106,2016-10-07 12:15:52.000,2016-10-07 12:00:00.000,12:00:00,2016-10-07
2.15,2016-10-07 12:45:47.150,93036,78,105,2016-10-07 12:45:45.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
1.6,2016-10-07 12:45:49.600,93036,58,100,2016-10-07 12:45:48.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
0.53,2016-10-07 12:52:42.530,93050,9,119,2016-10-07 12:52:42.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
10.8,2016-10-07 12:52:52.800,93050,198,114,2016-10-07 12:52:42.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
5.01,2016-10-07 12:52:38.010,93051,109,110,2016-10-07 12:52:33.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
1.84,2016-10-07 12:52:44.840,93051,40,108,2016-10-07 12:52:43.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
0.41,2016-10-07 12:52:45.410,93051,9,119,2016-10-07 12:52:45.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
9.09,2016-10-07 12:52:54.090,93051,198,114,2016-10-07 12:52:45.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
8.37,2016-10-07 12:58:25.370,93070,131,102,2016-10-07 12:58:17.000,2016-10-07 12:40:00.000,12:40:00,2016-10-07
8.33,2016-10-07 13:18:29.330,93105,144,113,2016-10-07 13:18:21.000,2016-10-07 13:00:00.000,13:00:00,2016-10-07
0.15,2016-10-07 13:30:30.150,93130,6,120,2016-10-07 13:30:30.000,2016-10-07 13:20:00.000,13:20:00,2016-10-07
21.84,2016-10-07 13:34:28.840,93137,293,104,2016-10-07 13:34:07.000,2016-10-07 13:20:00.000,13:20:00,2016-10-07
3.4,2016-10-07 13:37:14.400,93147,109,110,2016-10-07 13:37:11.000,2016-10-07 13:20:00.000,13:20:00,2016-10-07
3.36,2016-10-07 14:19:31.360,93284,58,100,2016-10-07 14:19:28.000,2016-10-07 14:00:00.000,14:00:00,2016-10-07
7.75,2016-10-07 14:55:59.750,93374,135,109,2016-10-07 14:55:52.000,2016-10-07 14:40:00.000,14:40:00,2016-10-07
0.21,2016-10-07 15:04:22.210,93409,6,120,2016-10-07 15:04:22.000,2016-10-07 15:00:00.000,15:00:00,2016-10-07
61.19,2016-10-07 15:10:29.190,93426,293,104,2016-10-07 15:09:28.000,2016-10-07 15:00:00.000,15:00:00,2016-10-07
3.56,2016-10-07 15:11:58.560,93438,109,110,2016-10-07 15:11:55.000,2016-10-07 15:00:00.000,15:00:00,2016-10-07
1.93,2016-10-07 15:12:00.930,93438,59,123,2016-10-07 15:11:59.000,2016-10-07 15:00:00.000,15:00:00,2016-10-07
0.2,2016-10-07 15:12:03.200,93438,6,120,2016-10-07 15:12:03.000,2016-10-07 15:00:00.000,15:00:00,2016-10-07
0.75,2016-10-07 15:47:37.750,93527,15,106,2016-10-07 15:47:37.000,2016-10-07 15:40:00.000,15:40:00,2016-10-07
8.98,2016-10-07 15:44:41.980,93536,131,102,2016-10-07 15:44:33.000,2016-10-07 15:40:00.000,15:40:00,2016-10-07
7.27,2016-10-07 15:45:58.270,93539,78,105,2016-10-07 15:45:51.000,2016-10-07 15:40:00.000,15:40:00,2016-10-07
0.28,2016-10-07 15:53:39.280,93556,6,120,2016-10-07 15:53:39.000,2016-10-07 15:40:00.000,15:40:00,2016-10-07
20.57,2016-10-07 15:56:42.570,93563,199,112,2016-10-07 15:56:22.000,2016-10-07 15:40:00.000,15:40:00,2016-10-07
2.99,2016-10-07 16:08:57.990,93587,59,123,2016-10-07 16:08:55.000,2016-10-07 16:00:00.000,16:00:00,2016-10-07
0.22,2016-10-07 16:37:10.220,93654,6,120,2016-10-07 16:37:10.000,2016-10-07 16:20:00.000,16:20:00,2016-10-07
0.3,2016-10-07 16:38:01.300,93662,6,120,2016-10-07 16:38:01.000,2016-10-07 16:20:00.000,16:20:00,2016-10-07
10.83,2016-10-07 16:53:23.830,93701,144,113,2016-10-07 16:53:13.000,2016-10-07 16:40:00.000,16:40:00,2016-10-07
0.32,2016-10-07 17:02:28.320,93726,9,119,2016-10-07 17:02:28.000,2016-10-07 17:00:00.000,17:00:00,2016-10-07
4.02,2016-10-07 17:29:33.020,93779,109,110,2016-10-07 17:29:29.000,2016-10-07 17:20:00.000,17:20:00,2016-10-07
0.22,2016-10-07 17:29:38.220,93779,6,120,2016-10-07 17:29:38.000,2016-10-07 17:20:00.000,17:20:00,2016-10-07
6.38,2016-10-07 17:57:04.380,93837,109,110,2016-10-07 17:56:58.000,2016-10-07 17:40:00.000,17:40:00,2016-10-07
3.94,2016-10-07 17:58:36.940,93843,109,110,2016-10-07 17:58:33.000,2016-10-07 17:40:00.000,17:40:00,2016-10-07
0.72,2016-10-07 18:08:43.720,93866,9,119,2016-10-07 18:08:43.000,2016-10-07 18:00:00.000,18:00:00,2016-10-07
10.49,2016-10-07 18:23:13.490,93894,144,113,2016-10-07 18:23:03.000,2016-10-07 18:20:00.000,18:20:00,2016-10-07
8.59,2016-10-07 18:29:43.590,93912,107,115,2016-10-07 18:29:35.000,2016-10-07 18:20:00.000,18:20:00,2016-10-07
61.2,2016-10-07 18:31:06.200,93912,293,104,2016-10-07 18:30:05.000,2016-10-07 18:20:00.000,18:20:00,2016-10-07
5.18,2016-10-07 18:34:05.180,93921,109,110,2016-10-07 18:34:00.000,2016-10-07 18:20:00.000,18:20:00,2016-10-07
0.43,2016-10-07 18:34:12.430,93921,9,119,2016-10-07 18:34:12.000,2016-10-07 18:20:00.000,18:20:00,2016-10-07
9.78,2016-10-07 18:34:30.780,93921,206,118,2016-10-07 18:34:21.000,2016-10-07 18:20:00.000,18:20:00,2016-10-07
2.64,2016-10-07 19:09:12.640,93962,109,110,2016-10-07 19:09:10.000,2016-10-07 19:00:00.000,19:00:00,2016-10-07
2.69,2016-10-07 19:10:03.690,93966,78,105,2016-10-07 19:10:01.000,2016-10-07 19:00:00.000,19:00:00,2016-10-07
2.0,2016-10-07 19:10:06.000,93966,58,100,2016-10-07 19:10:04.000,2016-10-07 19:00:00.000,19:00:00,2016-10-07
13.72,2016-10-07 19:15:50.720,93971,180,116,2016-10-07 19:15:37.000,2016-10-07 19:00:00.000,19:00:00,2016-10-07
0.51,2016-10-07 19:28:52.510,93998,9,119,2016-10-07 19:28:52.000,2016-10-07 19:20:00.000,19:20:00,2016-10-07
1.5,2016-10-07 19:29:25.500,93999,40,108,2016-10-07 19:29:24.000,2016-10-07 19:20:00.000,19:20:00,2016-10-07
0.34,2016-10-07 19:29:26.340,93999,9,119,2016-10-07 19:29:26.000,2016-10-07 19:20:00.000,19:20:00,2016-10-07
7.43,2016-10-07 19:29:33.430,93999,198,114,2016-10-07 19:29:26.000,2016-10-07 19:20:00.000,19:20:00,2016-10-07
7.73,2016-10-07 19:29:41.730,93999,206,118,2016-10-07 19:29:34.000,2016-10-07 19:20:00.000,19:20:00,2016-10-07
6.37,2016-10-07 19:37:08.370,94011,136,117,2016-10-07 19:37:02.000,2016-10-07 19:20:00.000,19:20:00,2016-10-07
3.4,2016-10-07 19:57:04.400,94059,109,110,2016-10-07 19:57:01.000,2016-10-07 19:40:00.000,19:40:00,2016-10-07
1.84,2016-10-07 19:57:05.840,94059,59,123,2016-10-07 19:57:04.000,2016-10-07 19:40:00.000,19:40:00,2016-10-07
0.28,2016-10-07 19:57:08.280,94059,9,119,2016-10-07 19:57:08.000,2016-10-07 19:40:00.000,19:40:00,2016-10-07
7.09,2016-10-07 20:33:14.090,94098,206,118,2016-10-07 20:33:07.000,2016-10-07 20:20:00.000,20:20:00,2016-10-07
2.83,2016-10-07 21:22:39.830,94148,109,110,2016-10-07 21:22:37.000,2016-10-07 21:20:00.000,21:20:00,2016-10-07
1.53,2016-10-07 21:22:41.530,94148,59,123,2016-10-07 21:22:40.000,2016-10-07 21:20:00.000,21:20:00,2016-10-07
5.15,2016-10-07 21:22:49.150,94148,198,114,2016-10-07 21:22:44.000,2016-10-07 21:20:00.000,21:20:00,2016-10-07
5.36,2016-10-07 21:22:54.360,94148,206,118,2016-10-07 21:22:49.000,2016-10-07 21:20:00.000,21:20:00,2016-10-07
5.12,2016-10-07 21:22:59.120,94148,197,122,2016-10-07 21:22:54.000,2016-10-07 21:20:00.000,21:20:00,2016-10-07
3.39,2016-10-07 22:26:05.390,94191,109,110,2016-10-07 22:26:02.000,2016-10-07 22:20:00.000,22:20:00,2016-10-07
3.69,2016-10-08 06:03:57.690,94311,59,123,2016-10-08 06:03:54.000,2016-10-08 06:00:00.000,06:00:00,2016-10-08
3.07,2016-10-08 06:19:05.070,94319,59,123,2016-10-08 06:19:02.000,2016-10-08 06:00:00.000,06:00:00,2016-10-08
1.77,2016-10-08 06:19:06.770,94319,34,107,2016-10-08 06:19:05.000,2016-10-08 06:00:00.000,06:00:00,2016-10-08
6.15,2016-10-08 06:28:26.150,94323,136,117,2016-10-08 06:28:20.000,2016-10-08 06:20:00.000,06:20:00,2016-10-08
2.65,2016-10-08 06:54:01.650,94338,109,110,2016-10-08 06:53:59.000,2016-10-08 06:40:00.000,06:40:00,2016-10-08
1.44,2016-10-08 06:54:03.440,94338,59,123,2016-10-08 06:54:02.000,2016-10-08 06:40:00.000,06:40:00,2016-10-08
4.15,2016-10-08 06:58:45.150,94339,78,105,2016-10-08 06:58:41.000,2016-10-08 06:40:00.000,06:40:00,2016-10-08
3.08,2016-10-08 06:58:48.080,94339,58,100,2016-10-08 06:58:45.000,2016-10-08 06:40:00.000,06:40:00,2016-10-08
3.13,2016-10-08 07:03:01.130,94346,58,100,2016-10-08 07:02:58.000,2016-10-08 07:00:00.000,07:00:00,2016-10-08
3.92,2016-10-08 07:25:42.920,94364,107,115,2016-10-08 07:25:39.000,2016-10-08 07:20:00.000,07:20:00,2016-10-08
4.79,2016-10-08 07:25:47.790,94364,131,102,2016-10-08 07:25:43.000,2016-10-08 07:20:00.000,07:20:00,2016-10-08
10.72,2016-10-08 07:26:03.720,94364,293,104,2016-10-08 07:25:53.000,2016-10-08 07:20:00.000,07:20:00,2016-10-08
4.59,2016-10-08 07:31:48.590,94370,58,100,2016-10-08 07:31:44.000,2016-10-08 07:20:00.000,07:20:00,2016-10-08
5.55,2016-10-08 07:51:27.550,94400,109,110,2016-10-08 07:51:22.000,2016-10-08 07:40:00.000,07:40:00,2016-10-08
1.87,2016-10-08 07:51:32.870,94400,34,107,2016-10-08 07:51:31.000,2016-10-08 07:40:00.000,07:40:00,2016-10-08
2.2,2016-10-08 07:51:35.200,94400,40,108,2016-10-08 07:51:33.000,2016-10-08 07:40:00.000,07:40:00,2016-10-08
2.78,2016-10-08 08:17:20.780,94441,109,110,2016-10-08 08:17:18.000,2016-10-08 08:00:00.000,08:00:00,2016-10-08
2.37,2016-10-08 08:43:25.370,94474,34,107,2016-10-08 08:43:23.000,2016-10-08 08:40:00.000,08:40:00,2016-10-08
2.7,2016-10-08 08:43:28.700,94474,40,108,2016-10-08 08:43:26.000,2016-10-08 08:40:00.000,08:40:00,2016-10-08
2.48,2016-10-08 08:55:23.480,94495,34,107,2016-10-08 08:55:21.000,2016-10-08 08:40:00.000,08:40:00,2016-10-08
1.74,2016-10-08 08:59:08.740,94501,59,123,2016-10-08 08:59:07.000,2016-10-08 08:40:00.000,08:40:00,2016-10-08
4.04,2016-10-08 09:06:55.040,94510,109,110,2016-10-08 09:06:51.000,2016-10-08 09:00:00.000,09:00:00,2016-10-08
1.48,2016-10-08 09:07:00.480,94510,40,108,2016-10-08 09:06:59.000,2016-10-08 09:00:00.000,09:00:00,2016-10-08
2.85,2016-10-08 09:53:14.850,94585,109,110,2016-10-08 09:53:12.000,2016-10-08 09:40:00.000,09:40:00,2016-10-08
1.54,2016-10-08 09:53:16.540,94585,59,123,2016-10-08 09:53:15.000,2016-10-08 09:40:00.000,09:40:00,2016-10-08
0.89,2016-10-08 09:53:16.890,94585,34,107,2016-10-08 09:53:16.000,2016-10-08 09:40:00.000,09:40:00,2016-10-08
1.04,2016-10-08 09:53:18.040,94585,40,108,2016-10-08 09:53:17.000,2016-10-08 09:40:00.000,09:40:00,2016-10-08
0.16,2016-10-08 09:53:18.160,94585,6,120,2016-10-08 09:53:18.000,2016-10-08 09:40:00.000,09:40:00,2016-10-08
0.52,2016-10-08 09:56:46.520,94588,15,106,2016-10-08 09:56:46.000,2016-10-08 09:40:00.000,09:40:00,2016-10-08
5.88,2016-10-08 09:56:52.880,94588,144,113,2016-10-08 09:56:47.000,2016-10-08 09:40:00.000,09:40:00,2016-10-08
8.73,2016-10-08 10:18:40.730,94614,107,115,2016-10-08 10:18:32.000,2016-10-08 10:00:00.000,10:00:00,2016-10-08
0.8,2016-10-08 10:23:47.800,94619,15,106,2016-10-08 10:23:47.000,2016-10-08 10:20:00.000,10:20:00,2016-10-08
7.7,2016-10-08 10:23:54.700,94619,144,113,2016-10-08 10:23:47.000,2016-10-08 10:20:00.000,10:20:00,2016-10-08
0.97,2016-10-08 10:31:58.970,94630,34,107,2016-10-08 10:31:58.000,2016-10-08 10:20:00.000,10:20:00,2016-10-08
0.66,2016-10-08 10:35:44.660,94634,9,119,2016-10-08 10:35:44.000,2016-10-08 10:20:00.000,10:20:00,2016-10-08
3.6,2016-10-08 10:45:07.600,94648,109,110,2016-10-08 10:45:04.000,2016-10-08 10:40:00.000,10:40:00,2016-10-08
6.51,2016-10-08 10:45:31.510,94648,197,122,2016-10-08 10:45:25.000,2016-10-08 10:40:00.000,10:40:00,2016-10-08
0.21,2016-10-08 10:47:52.210,94649,6,120,2016-10-08 10:47:52.000,2016-10-08 10:40:00.000,10:40:00,2016-10-08
2.78,2016-10-08 11:13:43.780,94690,109,110,2016-10-08 11:13:41.000,2016-10-08 11:00:00.000,11:00:00,2016-10-08
0.15,2016-10-08 11:14:02.150,94690,6,120,2016-10-08 11:14:02.000,2016-10-08 11:00:00.000,11:00:00,2016-10-08
7.25,2016-10-08 11:15:56.250,94692,135,109,2016-10-08 11:15:49.000,2016-10-08 11:00:00.000,11:00:00,2016-10-08
3.26,2016-10-08 11:35:06.260,94715,109,110,2016-10-08 11:35:03.000,2016-10-08 11:20:00.000,11:20:00,2016-10-08
6.16,2016-10-08 11:35:23.160,94715,206,118,2016-10-08 11:35:17.000,2016-10-08 11:20:00.000,11:20:00,2016-10-08
12.47,2016-10-08 11:47:20.470,94728,180,116,2016-10-08 11:47:08.000,2016-10-08 11:40:00.000,11:40:00,2016-10-08
12.48,2016-10-08 12:13:39.480,94753,198,114,2016-10-08 12:13:27.000,2016-10-08 12:00:00.000,12:00:00,2016-10-08
3.15,2016-10-08 12:18:41.150,94759,109,110,2016-10-08 12:18:38.000,2016-10-08 12:00:00.000,12:00:00,2016-10-08
2.03,2016-10-08 12:21:04.030,94765,58,100,2016-10-08 12:21:02.000,2016-10-08 12:20:00.000,12:20:00,2016-10-08
2.01,2016-10-08 12:36:29.010,94779,59,123,2016-10-08 12:36:27.000,2016-10-08 12:20:00.000,12:20:00,2016-10-08
4.33,2016-10-08 12:40:29.330,94782,109,110,2016-10-08 12:40:25.000,2016-10-08 12:40:00.000,12:40:00,2016-10-08
8.19,2016-10-08 12:40:50.190,94782,206,118,2016-10-08 12:40:42.000,2016-10-08 12:40:00.000,12:40:00,2016-10-08
3.59,2016-10-08 12:47:00.590,94790,118,121,2016-10-08 12:46:57.000,2016-10-08 12:40:00.000,12:40:00,2016-10-08
0.46,2016-10-08 12:47:00.460,94790,15,106,2016-10-08 12:47:00.000,2016-10-08 12:40:00.000,12:40:00,2016-10-08
4.38,2016-10-08 12:47:05.380,94790,144,113,2016-10-08 12:47:01.000,2016-10-08 12:40:00.000,12:40:00,2016-10-08
4.63,2016-10-08 12:47:22.630,94791,109,110,2016-10-08 12:47:18.000,2016-10-08 12:40:00.000,12:40:00,2016-10-08
16.87,2016-10-08 13:04:12.870,94812,293,104,2016-10-08 13:03:56.000,2016-10-08 13:00:00.000,13:00:00,2016-10-08
12.1,2016-10-08 13:04:25.100,94812,199,112,2016-10-08 13:04:13.000,2016-10-08 13:00:00.000,13:00:00,2016-10-08
5.62,2016-10-08 13:11:13.620,94829,84,101,2016-10-08 13:11:08.000,2016-10-08 13:00:00.000,13:00:00,2016-10-08
4.66,2016-10-08 13:11:07.660,94831,107,115,2016-10-08 13:11:03.000,2016-10-08 13:00:00.000,13:00:00,2016-10-08
0.82,2016-10-08 13:33:28.820,94868,15,106,2016-10-08 13:33:28.000,2016-10-08 13:20:00.000,13:20:00,2016-10-08
12.3,2016-10-08 14:16:43.300,94932,198,114,2016-10-08 14:16:31.000,2016-10-08 14:00:00.000,14:00:00,2016-10-08
3.46,2016-10-08 14:20:34.460,94937,109,110,2016-10-08 14:20:31.000,2016-10-08 14:20:00.000,14:20:00,2016-10-08
4.02,2016-10-08 14:27:53.020,94954,109,110,2016-10-08 14:27:49.000,2016-10-08 14:20:00.000,14:20:00,2016-10-08
6.29,2016-10-08 15:27:05.290,95044,84,101,2016-10-08 15:26:59.000,2016-10-08 15:20:00.000,15:20:00,2016-10-08
0.33,2016-10-08 15:33:59.330,95051,9,119,2016-10-08 15:33:59.000,2016-10-08 15:20:00.000,15:20:00,2016-10-08
11.13,2016-10-08 16:01:42.130,95085,144,113,2016-10-08 16:01:31.000,2016-10-08 16:00:00.000,16:00:00,2016-10-08
17.2,2016-10-08 16:22:04.200,95122,293,104,2016-10-08 16:21:47.000,2016-10-08 16:20:00.000,16:20:00,2016-10-08
3.67,2016-10-08 16:32:53.670,95138,109,110,2016-10-08 16:32:50.000,2016-10-08 16:20:00.000,16:20:00,2016-10-08
3.31,2016-10-08 16:36:41.310,95141,109,110,2016-10-08 16:36:38.000,2016-10-08 16:20:00.000,16:20:00,2016-10-08
1.22,2016-10-08 16:36:45.220,95141,40,108,2016-10-08 16:36:44.000,2016-10-08 16:20:00.000,16:20:00,2016-10-08
1.29,2016-10-08 16:43:30.290,95150,15,106,2016-10-08 16:43:29.000,2016-10-08 16:40:00.000,16:40:00,2016-10-08
3.21,2016-10-08 17:19:59.210,95199,59,123,2016-10-08 17:19:56.000,2016-10-08 17:00:00.000,17:00:00,2016-10-08
12.31,2016-10-08 17:22:58.310,95204,206,118,2016-10-08 17:22:46.000,2016-10-08 17:20:00.000,17:20:00,2016-10-08
2.01,2016-10-08 17:21:25.010,95205,78,105,2016-10-08 17:21:23.000,2016-10-08 17:20:00.000,17:20:00,2016-10-08
1.5,2016-10-08 17:21:26.500,95205,58,100,2016-10-08 17:21:25.000,2016-10-08 17:20:00.000,17:20:00,2016-10-08
5.04,2016-10-08 17:29:13.040,95217,180,116,2016-10-08 17:29:08.000,2016-10-08 17:20:00.000,17:20:00,2016-10-08
4.03,2016-10-08 17:29:23.030,95217,144,113,2016-10-08 17:29:19.000,2016-10-08 17:20:00.000,17:20:00,2016-10-08
1.98,2016-10-08 18:26:25.980,95276,59,123,2016-10-08 18:26:24.000,2016-10-08 18:20:00.000,18:20:00,2016-10-08
6.65,2016-10-08 18:26:34.650,95276,198,114,2016-10-08 18:26:28.000,2016-10-08 18:20:00.000,18:20:00,2016-10-08
3.87,2016-10-08 18:55:55.870,95297,58,100,2016-10-08 18:55:52.000,2016-10-08 18:40:00.000,18:40:00,2016-10-08
